id,week,center_id,meal_id,checkout_price,base_price,emailer_for_promotion,homepage_featured,num_orders,Quantity_Prepared,Service_Type,Day_Type,Meal_Time,Customers_Count,Wastage
1002093,136,124,2306,335.62,336.62,0,0,15,16.8,Buffet,Weekday,Lunch,16,2.16
1002094,42,153,2139,297.82,298.82,0,0,26,28.26,Dine-in,Weekend,Lunch,28,2.26
1002095,79,91,2304,486.03,486.03,0,0,14,16.69,Dine-in,Weekday,Dinner,14,2.69
1002096,129,157,1558,513.19,660.63,0,0,80,95.73,Dine-in,Weekday,Dinner,80,15.73
1002097,47,77,1248,115.46,147.5,0,0,81,87.1,Delivery,Weekday,Lunch,82,4.88
1002098,123,64,2139,280.33,282.33,0,0,42,45.7,Buffet,Weekday,Dinner,45,4.44
1002099,50,68,1754,245.44,262.9,0,1,690,744.34,Buffet,Weekday,Breakfast,640,65.21
1002100,14,145,1230,321.07,323.07,0,0,177,192.39,Buffet,Weekend,Breakfast,166,18.47
1002101,142,67,1803,169.75,220.25,0,0,541,595.11,Dine-in,Weekday,Lunch,590,54.11
1002102,109,58,1727,427.83,425.83,0,0,323,383.34,Buffet,Weekday,Lunch,316,72.41
1002103,33,93,2139,296.82,454.93,0,0,68,78.35,Buffet,Weekday,Dinner,68,12.42
1002104,33,110,1962,639.23,640.23,0,0,109,120.81,Buffet,Weekday,Dinner,114,14.17
1002105,101,83,1878,281.33,282.33,0,0,310,347.81,Dine-in,Weekday,Lunch,304,37.81
1002106,23,27,1207,388.0,388.0,0,0,67,74.53,Dine-in,Weekday,Dinner,61,7.53
1002107,54,101,2322,287.12,463.69,0,1,1403,1698.72,Dine-in,Weekday,Lunch,1441,295.72
1002108,2,11,1558,581.03,612.13,1,0,216,231.5,Buffet,Weekday,Breakfast,226,18.6
1002109,10,20,1558,583.03,582.03,0,0,42,51.11,Dine-in,Weekday,Dinner,42,9.11
1002110,119,36,1311,155.23,156.23,0,0,298,369.22,Dine-in,Weekend,Lunch,293,71.22
1002111,39,129,1248,153.26,154.26,0,0,41,45.94,Dine-in,Weekday,Lunch,37,4.94
1002112,18,132,1885,145.56,135.86,0,1,1526,1829.74,Buffet,Weekday,Lunch,1678,364.49
1002113,94,36,2704,290.03,292.03,0,0,242,296.4,Buffet,Weekday,Dinner,231,65.28
1002114,78,64,1445,515.13,630.53,0,0,42,44.12,Dine-in,Weekday,Breakfast,38,2.12
1002115,25,186,2290,309.43,309.43,0,0,352,404.24,Dine-in,Weekday,Lunch,381,52.24
1002116,63,153,1247,445.23,447.23,0,0,26,27.56,Dine-in,Weekend,Lunch,23,1.56
1002117,82,146,2444,645.05,645.05,0,0,69,75.64,Delivery,Weekday,Lunch,67,5.31
1002118,130,137,2490,292.03,290.03,0,0,433,523.49,Delivery,Weekday,Dinner,455,72.39
1002119,1,43,2139,339.5,435.53,0,0,55,64.27,Buffet,Weekday,Lunch,59,11.12
1002120,89,97,1971,321.07,323.07,0,0,337,411.92,Buffet,Weekday,Breakfast,358,89.9
1002121,14,29,1885,114.52,113.52,0,0,190,209.02,Dine-in,Weekend,Dinner,175,19.02
1002122,38,143,1109,290.06,291.06,0,0,270,328.51,Dine-in,Weekday,Dinner,269,58.51
1002123,126,66,2139,277.48,275.48,0,0,55,65.22,Buffet,Weekend,Dinner,59,12.26
1002124,51,23,1770,484.03,486.03,0,0,28,33.13,Dine-in,Weekday,Breakfast,26,5.13
1002125,95,162,1727,402.55,403.55,0,0,445,490.2,Delivery,Weekday,Dinner,430,36.16
1002126,103,139,1754,292.03,290.03,0,0,310,372.02,Buffet,Weekday,Lunch,331,74.42
1002127,141,74,2826,325.92,327.92,0,0,163,202.7,Dine-in,Weekday,Lunch,156,39.7
1002129,142,77,2490,277.45,276.45,0,0,204,254.14,Delivery,Weekday,Dinner,209,40.11
1002130,19,152,1878,241.53,241.53,0,0,256,290.76,Delivery,Weekday,Lunch,248,27.81
1002131,17,67,1525,291.03,291.03,0,0,420,488.44,Buffet,Weekday,Lunch,409,82.13
1002132,142,186,2704,319.13,319.13,0,0,53,59.78,Buffet,Weekday,Lunch,50,8.14
1002133,90,26,1525,291.03,290.03,0,0,13,15.69,Dine-in,Weekend,Breakfast,12,2.69
1002134,46,157,2569,326.89,326.89,0,0,177,211.01,Dine-in,Weekday,Dinner,170,34.01
1002135,127,67,2322,384.12,514.13,0,0,283,344.87,Dine-in,Weekday,Dinner,255,61.87
1002136,52,149,2126,436.5,552.93,1,0,27,30.58,Buffet,Weekday,Breakfast,28,4.3
1002137,110,55,2290,293.94,292.94,0,0,419,479.67,Dine-in,Weekday,Lunch,391,60.67
1002138,73,53,1247,446.23,446.23,0,0,40,43.55,Buffet,Weekday,Dinner,41,4.26
1002139,7,27,1247,445.23,447.23,0,0,68,79.66,Dine-in,Weekend,Dinner,71,11.66
1002140,34,10,1770,486.03,486.03,0,0,26,32.06,Buffet,Weekend,Dinner,23,7.27
1002141,11,41,1727,447.23,447.23,0,0,136,165.2,Dine-in,Weekday,Dinner,148,29.2
1002142,44,23,2492,387.03,387.03,0,0,26,29.02,Dine-in,Weekday,Dinner,26,3.02
1002143,115,80,1438,243.5,243.5,0,1,108,123.94,Dine-in,Weekday,Dinner,105,15.94
1002144,140,113,2104,484.03,630.53,0,0,28,34.62,Dine-in,Weekend,Dinner,30,6.62
1002145,55,139,1962,505.43,640.23,1,1,217,235.13,Delivery,Weekend,Lunch,205,14.5
1002146,63,80,1216,408.43,408.43,0,0,14,15.94,Buffet,Weekend,Breakfast,14,2.33
1002147,84,101,2539,144.53,144.53,0,0,351,369.82,Dine-in,Weekend,Dinner,370,18.82
1002148,13,11,1062,181.42,181.42,0,0,649,719.69,Dine-in,Weekend,Breakfast,665,70.69
1002149,117,97,1230,320.13,320.13,0,0,189,211.75,Dine-in,Weekday,Dinner,200,22.75
1002150,125,99,1558,640.23,640.23,0,0,41,46.13,Dine-in,Weekend,Lunch,37,5.13
1002151,48,145,1230,321.13,321.13,0,0,296,355.76,Buffet,Weekend,Lunch,320,71.71
1002152,139,20,2704,260.93,320.13,0,1,203,235.25,Delivery,Weekend,Lunch,214,25.8
1002153,144,83,1971,327.86,328.86,0,0,204,237.6,Buffet,Weekday,Lunch,194,40.32
1002154,63,14,1770,484.03,485.03,0,0,41,48.83,Delivery,Weekend,Lunch,43,6.26
1002155,54,89,2306,243.5,340.53,0,0,109,128.55,Buffet,Weekday,Dinner,105,23.46
1002156,59,77,1109,168.84,310.43,0,0,175,188.82,Dine-in,Weekday,Lunch,189,13.82
1002157,129,36,1847,194.0,244.5,0,1,121,130.48,Dine-in,Weekday,Dinner,122,9.48
1002158,137,34,1778,151.32,152.32,0,0,108,113.97,Buffet,Weekday,Dinner,113,7.16
1002159,94,97,2577,282.33,280.33,0,0,68,84.25,Buffet,Weekday,Lunch,66,19.5
1002160,94,157,1543,522.83,601.43,0,0,27,29.66,Dine-in,Weekday,Breakfast,27,2.66
1002161,12,27,1525,243.53,292.03,0,1,311,353.95,Delivery,Weekday,Breakfast,286,34.36
1002162,44,126,1230,480.21,479.21,0,0,41,45.86,Dine-in,Weekday,Dinner,38,4.86
1002163,58,99,1109,87.3,319.19,0,0,877,982.08,Buffet,Weekday,Lunch,798,126.1
1002164,10,52,2631,251.23,251.23,0,0,26,28.83,Dine-in,Weekday,Dinner,24,2.83
1002165,25,89,2492,388.03,388.03,0,0,28,34.7,Dine-in,Weekday,Dinner,25,6.7
1002166,44,102,2322,302.7,302.7,0,0,190,202.99,Dine-in,Weekday,Lunch,172,12.99
1002167,42,57,2139,296.82,297.82,0,0,42,45.38,Dine-in,Weekend,Breakfast,45,3.38
1002168,34,80,2444,485.03,618.86,0,1,258,272.05,Dine-in,Weekend,Lunch,277,14.05
1002170,64,113,1445,630.53,631.53,0,0,28,30.77,Delivery,Weekday,Dinner,27,2.22
1002171,10,32,1558,584.94,585.94,0,0,204,252.91,Dine-in,Weekday,Lunch,186,48.91
1002172,9,36,1971,312.4,311.4,0,0,256,291.15,Buffet,Weekday,Lunch,275,42.18
1002173,11,23,2492,388.03,387.03,0,0,14,15.31,Buffet,Weekday,Dinner,14,1.57
1002174,10,88,1207,324.98,324.98,0,0,13,16.12,Dine-in,Weekday,Lunch,13,3.12
1002175,2,52,2126,485.0,533.53,0,1,134,158.02,Dine-in,Weekday,Breakfast,138,24.02
1002176,93,157,1207,302.67,301.67,0,0,53,57.62,Buffet,Weekday,Lunch,52,5.54
1002177,89,72,1311,130.04,177.51,0,0,68,72.75,Dine-in,Weekday,Dinner,74,4.75
1002178,24,50,2444,604.31,606.31,0,0,109,119.34,Dine-in,Weekday,Dinner,99,10.34
1002179,43,88,1971,291.06,291.06,0,0,366,434.6,Dine-in,Weekday,Dinner,374,68.6
1002180,107,58,1543,473.39,473.39,0,1,42,45.47,Dine-in,Weekday,Dinner,41,3.47
1002181,105,177,2322,284.27,284.27,0,0,485,529.89,Delivery,Weekend,Breakfast,496,35.91
